,store_id,year_month,amount
5,149,2016-11,1030585.7142857143
6,149,2016-12,822057.1428571428
7,149,2017-01,876971.4285714286
8,149,2017-02,944285.7142857143
9,149,2017-03,946678.5714285714
10,149,2017-04,833300.0
11,149,2017-05,1024885.7142857143
12,149,2017-06,769300.0
13,149,2017-07,1075695.7142857143
14,149,2017-08,658192.8571428572
15,149,2017-09,981728.5714285715
16,149,2017-10,651935.7142857142
17,149,2017-11,1008842.8571428572
18,149,2017-12,1461971.4285714286
19,149,2018-01,583678.5714285714
20,149,2018-02,778685.7142857143
21,149,2018-03,777042.8571428572
22,149,2018-04,721157.1428571428
23,149,2018-05,719507.142857143
24,149,2018-06,660614.2857142857
25,149,2018-07,752535.7142857143
26,149,2018-08,705542.8571428572
27,149,2018-09,436450.0
28,149,2018-10,518614.2857142857
29,149,2018-11,742092.8571428572
30,149,2018-12,579528.5714285715
31,149,2019-01,514270.0
32,149,2019-02,606771.4285714286
0,150,2016-06,0.0
1,150,2016-07,55142.857142857145
2,150,2016-08,114571.42857142857
3,150,2016-09,418142.85714285716
4,150,2016-10,472428.5714285715
5,150,2016-11,303857.1428571429
6,150,2016-12,251857.14285714287
7,150,2017-01,2818885.714285714
8,150,2017-02,3638771.4285714286
9,150,2017-03,855685.7142857143
10,150,2017-04,978571.4285714285
11,150,2017-05,3326942.8571428573
12,150,2017-06,515942.85714285716
13,150,2017-07,199571.42857142858
14,150,2017-08,129142.85714285714
15,150,2017-09,359642.85714285716
16,150,2017-10,284857.14285714284
17,150,2017-11,628000.0
18,150,2017-12,573857.1428571428
19,150,2018-01,2408914.2857142854
20,150,2018-02,2163970.0
21,150,2018-03,830941.4285714286
22,150,2018-04,2181285.714285714
23,150,2018-05,2376268.5714285714
24,150,2018-06,696900.0
25,150,2018-07,63857.142857142855
26,150,2018-08,274385.71428571426
27,150,2018-09,417185.7142857143
28,150,2018-10,538428.5714285715
29,150,2018-11,244857.14285714284
30,150,2018-12,423285.7142857143
31,150,2019-01,1147428.5714285714
32,150,2019-02,832285.7142857143
0,151,2016-06,283000.0
1,151,2016-07,276142.85714285716
2,151,2016-08,123428.57142857142
3,151,2016-09,218000.0
4,151,2016-10,217285.7142857143
5,151,2016-11,464000.0
6,151,2016-12,273428.5714285714
7,151,2017-01,110714.28571428571
8,151,2017-02,141428.57142857142
9,151,2017-03,302428.5714285714
10,151,2017-04,162857.14285714287
11,151,2017-05,432571.4285714286
12,151,2017-06,277428.5714285714
13,151,2017-07,189857.14285714287
14,151,2017-08,564000.0
15,151,2017-09,316714.28571428574
16,151,2017-10,308285.7142857143
17,151,2017-11,636714.2857142857
18,151,2017-12,334142.8571428571
19,151,2018-01,128857.14285714287
20,151,2018-02,398142.8571428572
21,151,2018-03,627857.1428571428
22,151,2018-04,622285.7142857143
23,151,2018-05,352285.71428571426
24,151,2018-06,381142.85714285716
25,151,2018-07,195285.7142857143
26,151,2018-08,103714.28571428572
27,151,2018-09,827857.1428571428
28,151,2018-10,250714.2857142857
29,151,2018-11,222000.0
30,151,2018-12,563857.1428571428
31,151,2019-01,400285.7142857144
32,151,2019-02,18714.285714285717
0,152,2016-06,1129857.142857143
1,152,2016-07,1038285.7142857143
2,152,2016-08,1247428.5714285714
3,152,2016-09,952285.7142857143
4,152,2016-10,1335571.4285714286
5,152,2016-11,1504571.4285714286
6,152,2016-12,1289642.8571428573
7,152,2017-01,1149000.0
8,152,2017-02,1290571.4285714286
9,152,2017-03,1547428.5714285714
10,152,2017-04,1365142.8571428573
11,152,2017-05,1386142.8571428573
12,152,2017-06,1452571.4285714286
13,152,2017-07,1263857.142857143
14,152,2017-08,1606857.142857143
15,152,2017-09,1475000.0
16,152,2017-10,1482142.8571428573
17,152,2017-11,1387428.5714285714
18,152,2017-12,1426285.7142857143
19,152,2018-01,1101571.4285714286
20,152,2018-02,1253714.2857142857
21,152,2018-03,1302714.2857142857
22,152,2018-04,1318857.142857143
23,152,2018-05,1171857.142857143
24,152,2018-06,1201000.0
25,152,2018-07,1176714.2857142857
26,152,2018-08,1442000.0
27,152,2018-09,1568006.7142857143
28,152,2018-10,1524285.7142857143
29,152,2018-11,1436571.4285714286
30,152,2018-12,2020000.0
31,152,2019-01,1704000.0
32,152,2019-02,1640000.0
0,153,2016-06,541357.1428571428
1,153,2016-07,497500.0
2,153,2016-08,782942.8571428573
3,153,2016-09,1200928.5714285714
4,153,2016-10,463000.0
5,153,2016-11,396571.4285714286
6,153,2016-12,495000.0
7,153,2017-01,864177.1428571428
8,153,2017-02,281428.5714285714
9,153,2017-03,494642.85714285716
10,153,2017-04,370857.14285714284
11,153,2017-05,683571.4285714285
12,153,2017-06,526428.5714285715
13,153,2017-07,369642.85714285716
14,153,2017-08,516071.4285714286
15,153,2017-09,316000.0
16,153,2017-10,401214.28571428574
17,153,2017-11,422928.5714285715
18,153,2017-12,356571.4285714286
19,153,2018-01,372714.28571428574
20,153,2018-02,232785.7142857143
21,153,2018-03,552357.1428571428
22,153,2018-04,492571.4285714286
23,153,2018-05,593285.7142857143
24,153,2018-06,587000.0
25,153,2018-07,427071.4285714286
26,153,2018-08,265571.4285714286
27,153,2018-09,425000.0
28,153,2018-10,408357.14285714284
29,153,2018-11,181142.85714285716
32,153,2018-12,2.0
30,153,2019-01,0.0
31,153,2019-02,34285.71428571428
0,154,2016-06,4534857.142857143
1,154,2016-07,4854000.0
2,154,2016-08,5136142.857142857
3,154,2016-09,5308071.428571429
4,154,2016-10,5314785.714285715
5,154,2016-11,4629857.142857143
6,154,2016-12,4730142.857142857
7,154,2017-01,4694000.0
8,154,2017-02,4234571.428571428
9,154,2017-03,3506857.1428571427
10,154,2017-04,4676428.571428572
11,154,2017-05,4472785.714285715
12,154,2017-06,5665714.285714285
13,154,2017-07,5983357.142857143
14,154,2017-08,4713071.428571428
15,154,2017-09,5777000.0
16,154,2017-10,5431857.142857143
17,154,2017-11,5033500.0
18,154,2017-12,4565357.142857143
19,154,2018-01,3794785.714285714
20,154,2018-02,4505571.428571428
21,154,2018-03,3596785.7142857146
22,154,2018-04,3914357.1428571427
23,154,2018-05,4363928.571428572
24,154,2018-06,4221000.0
25,154,2018-07,4537642.857142857
26,154,2018-08,4446214.285714285
27,154,2018-09,3852357.142857143
28,154,2018-10,5579928.571428572
29,154,2018-11,5006071.428571429
30,154,2018-12,5642171.428571428
31,154,2019-01,5559071.428571429
32,154,2019-02,5193214.285714285
0,156,2016-06,404171.4285714286
1,156,2016-07,841102.857142857
2,156,2016-08,711987.1428571428
3,156,2016-09,329912.8571428571
4,156,2016-10,719897.142857143
5,156,2016-11,966227.1428571428
6,156,2016-12,693830.0
7,156,2017-01,345085.71428571426
8,156,2017-02,550771.4285714286
9,156,2017-03,309067.14285714284
10,156,2017-04,533428.5714285714
11,156,2017-05,589977.1428571428
12,156,2017-06,430890.0
13,156,2017-07,419992.85714285716
14,156,2017-08,795221.4285714286
15,156,2017-09,1183797.142857143
16,156,2017-10,632192.8571428572
17,156,2017-11,660251.4285714286
18,156,2017-12,879030.0
19,156,2018-01,849761.4285714285
20,156,2018-02,844541.4285714285
21,156,2018-03,1284514.2857142857
22,156,2018-04,1038225.7142857143
23,156,2018-05,836751.4285714285
24,156,2018-06,941175.7142857143
25,156,2018-07,1041638.5714285714
26,156,2018-08,2004017.1428571427
27,156,2018-09,3036445.0
28,156,2018-10,780795.7142857143
29,156,2018-11,1023650.0
30,156,2018-12,968507.1428571428
31,156,2019-01,615782.8571428572
32,156,2019-02,766924.2857142857
0,157,2017-03,391571.4285714286
1,157,2017-04,652428.5714285715
2,157,2017-05,478714.28571428574
3,157,2017-06,456571.4285714286
4,157,2017-07,598857.1428571428
5,157,2017-08,679571.4285714285
6,157,2017-09,567000.0
7,157,2017-10,432714.28571428574
8,157,2017-11,470285.71428571426
9,157,2017-12,272857.14285714284
10,157,2018-01,516857.14285714284
11,157,2018-02,201142.85714285716
12,157,2018-03,175857.14285714287
13,157,2018-04,333857.14285714284
14,157,2018-05,366571.4285714286
15,157,2018-06,204000.0
16,157,2018-07,225571.42857142858
17,157,2018-08,171571.42857142858
18,157,2018-09,271928.5714285714
19,157,2018-10,331071.4285714286
20,157,2018-11,429271.4285714286
21,157,2018-12,128428.57142857143
22,157,2019-01,130785.71428571429
23,157,2019-02,299428.5714285714
0,159,2016-12,0.0
1,159,2017-01,185857.14285714284
2,159,2017-02,332285.71428571426
3,159,2017-03,196142.85714285716
4,159,2017-04,277285.71428571426
5,159,2017-05,437428.5714285714
6,159,2017-06,653571.4285714285
7,159,2017-07,937571.4285714285
8,159,2017-08,1318571.4285714286
9,159,2017-09,643428.5714285715
10,159,2017-10,745571.4285714285
11,159,2017-11,488000.0
12,159,2017-12,718000.0
13,159,2018-01,667714.2857142857
14,159,2018-02,363285.71428571426
15,159,2018-03,459571.4285714286
16,159,2018-04,538000.0
17,159,2018-05,380857.14285714284
18,159,2018-06,600857.1428571428
19,159,2018-07,637285.7142857143
20,159,2018-08,465000.0
21,159,2018-09,263571.4285714286
22,159,2018-10,304571.4285714286
23,159,2018-11,311285.71428571426
24,159,2018-12,286142.8571428571
25,159,2019-01,155142.85714285716
26,159,2019-02,209857.14285714284
0,160,2016-08,123842.85714285714
1,160,2016-09,131414.2857142857
2,160,2016-10,135842.85714285713
3,160,2016-11,122464.28571428571
4,160,2016-12,167142.85714285713
5,160,2017-01,154142.85714285716
6,160,2017-02,181157.14285714287
7,160,2017-03,121528.57142857143
8,160,2017-04,385271.4285714286
9,160,2017-05,472242.85714285716
10,160,2017-06,287800.0
11,160,2017-07,199457.14285714287
12,160,2017-08,258514.2857142857
13,160,2017-09,458214.28571428574
14,160,2017-10,240742.85714285716
15,160,2017-11,359557.14285714284
16,160,2017-12,448457.14285714284
17,160,2018-01,239757.14285714287
18,160,2018-02,220514.2857142857
19,160,2018-03,207300.0
20,160,2018-04,207557.14285714287
21,160,2018-05,407514.28571428574
22,160,2018-06,749678.5714285715
23,160,2018-07,686021.4285714285
24,160,2018-08,629657.1428571428
25,160,2018-09,245400.0
31,160,2018-10,2.0
32,160,2018-11,2.0
26,160,2018-12,732385.7142857143
27,160,2019-01,294128.5714285714
28,160,2019-02,458700.0
0,161,2016-06,1626985.7142857143
1,161,2016-07,1381714.2857142857
2,161,2016-08,985714.2857142857
3,161,2016-09,996428.5714285715
4,161,2016-10,1204000.0
5,161,2016-11,956557.1428571428
6,161,2016-12,1230971.4285714286
7,161,2017-01,1052414.2857142857
8,161,2017-02,781000.0
9,161,2017-03,812428.5714285715
10,161,2017-04,889428.5714285714
11,161,2017-05,650285.7142857143
12,161,2017-06,853000.0
13,161,2017-07,736714.2857142857
14,161,2017-08,601000.0
15,161,2017-09,760571.4285714286
16,161,2017-10,577000.0
17,161,2017-11,628857.1428571428
18,161,2017-12,709286.8571428572
19,161,2018-01,531714.2857142857
20,161,2018-02,601571.4285714286
21,161,2018-03,681142.8571428572
22,161,2018-04,530285.7142857143
23,161,2018-05,573142.8571428572
24,161,2018-06,442714.28571428574
25,161,2018-07,199857.14285714287
26,161,2018-08,300500.0
27,161,2018-09,362285.71428571426
28,161,2018-10,361714.2857142857
29,161,2018-11,307000.0
30,161,2018-12,271857.14285714284
31,161,2019-01,328714.2857142857
32,161,2019-02,330428.5714285714
0,162,2016-06,428571.4285714285
1,162,2016-07,714285.7142857143
2,162,2016-08,1185714.2857142857
3,162,2016-09,285714.28571428574
4,162,2016-10,714285.7142857143
5,162,2016-11,1214285.7142857143
30,162,2016-12,2.0
31,162,2017-01,2.0
32,162,2017-02,2.0
6,162,2017-03,3063428.5714285714
7,162,2017-04,1748214.2857142857
8,162,2017-05,2221428.5714285714
9,162,2017-06,1781714.2857142854
10,162,2017-07,2086857.142857143
11,162,2017-08,1740728.5714285714
12,162,2017-09,3029771.4285714286
13,162,2017-10,2971471.4285714286
14,162,2017-11,2596400.0
15,162,2017-12,1935714.2857142857
16,162,2018-01,2142485.714285714
17,162,2018-02,2966342.8571428573
18,162,2018-03,2319171.4285714286
19,162,2018-04,2748071.4285714286
20,162,2018-05,2240785.7142857146
21,162,2018-06,1809857.142857143
22,162,2018-07,3249157.142857143
23,162,2018-08,4186671.4285714286
24,162,2018-09,2445328.5714285714
25,162,2018-10,2632314.285714286
26,162,2018-11,1344428.5714285714
27,162,2018-12,989571.4285714285
28,162,2019-01,946714.2857142857
29,162,2019-02,37714.28571428572
0,164,2016-12,1932144.285714286
1,164,2017-01,2299285.7142857146
2,164,2017-02,2511428.5714285714
3,164,2017-03,2024285.7142857143
4,164,2017-04,2356428.5714285714
5,164,2017-05,2020000.0
6,164,2017-06,1823928.5714285716
7,164,2017-07,2136214.285714286
8,164,2017-08,2021428.5714285716
9,164,2017-09,2598928.5714285714
10,164,2017-10,1976428.5714285716
11,164,2017-11,1967857.142857143
12,164,2017-12,2022001.4285714286
13,164,2018-01,2430114.285714286
14,164,2018-02,2207142.8571428573
15,164,2018-03,2022857.142857143
16,164,2018-04,2191428.5714285714
17,164,2018-05,1809285.7142857143
18,164,2018-06,1741428.5714285716
19,164,2018-07,2800000.0
20,164,2018-08,3383571.4285714286
21,164,2018-09,2965285.7142857146
22,164,2018-10,1544285.7142857146
23,164,2018-11,2414285.7142857146
24,164,2018-12,2882857.142857143
25,164,2019-01,2642857.142857143
26,164,2019-02,2419357.142857143
0,165,2016-06,153571.42857142858
1,165,2016-07,164285.7142857143
2,165,2016-08,181142.85714285716
3,165,2016-09,178857.14285714287
4,165,2016-10,413285.71428571426
5,165,2016-11,461428.5714285714
6,165,2016-12,186285.71428571426
7,165,2017-01,66857.14285714287
8,165,2017-02,472285.71428571426
9,165,2017-03,212714.2857142857
10,165,2017-04,204714.2857142857
11,165,2017-05,406714.2857142857
12,165,2017-06,464285.7142857144
13,165,2017-07,418142.8571428571
14,165,2017-08,146285.7142857143
15,165,2017-09,283142.85714285716
16,165,2017-10,116142.85714285716
17,165,2017-11,75428.57142857143
18,165,2017-12,337714.2857142857
19,165,2018-01,489142.85714285716
20,165,2018-02,96571.42857142857
21,165,2018-03,393000.0
22,165,2018-04,92714.28571428571
23,165,2018-05,189571.42857142858
24,165,2018-06,339290.0
25,165,2018-07,285142.85714285716
26,165,2018-08,140000.0
27,165,2018-09,358142.85714285716
28,165,2018-10,317428.5714285714
29,165,2018-11,98571.42857142858
30,165,2018-12,85857.14285714286
31,165,2019-01,81000.0
32,165,2019-02,421571.4285714286
0,166,2016-06,44971.42857142858
1,166,2016-07,321292.85714285716
2,166,2016-08,75714.28571428572
3,166,2016-09,53400.00000000001
4,166,2016-10,64000.00000000001
5,166,2016-11,268085.7142857143
6,166,2016-12,28685.71428571429
7,166,2017-01,149428.7142857143
8,166,2017-02,253199.99999999994
9,166,2017-03,24000.000000000004
10,166,2017-04,39571.42857142857
11,166,2017-05,65828.57142857142
12,166,2017-06,10000.000000000002
13,166,2017-07,25428.57142857143
14,166,2017-08,22000.0
15,166,2017-09,34257.142857142855
16,166,2017-10,45190.0
17,166,2017-11,14257.142857142859
18,166,2017-12,29514.285714285714
19,166,2018-01,13714.285714285714
20,166,2018-02,163185.7142857143
21,166,2018-03,57142.857142857145
22,166,2018-04,14285.714285714286
23,166,2018-05,69314.28571428571
24,166,2018-06,105042.85714285713
25,166,2018-07,88828.57142857143
26,166,2018-08,126871.42857142858
27,166,2018-09,24714.285714285714
28,166,2018-10,157657.14285714284
29,166,2018-11,587442.8571428572
30,166,2018-12,271928.5714285715
31,166,2019-01,49471.42857142857
32,166,2019-02,201385.7142857143
0,167,2016-06,2482428.5714285714
1,167,2016-07,2127714.285714286
2,167,2016-08,2008000.0000000002
3,167,2016-09,1908542.8571428573
4,167,2016-10,977857.1428571428
5,167,2016-11,681285.7142857142
6,167,2016-12,882642.857142857
7,167,2017-01,516428.5714285714
8,167,2017-02,1228571.4285714286
9,167,2017-03,701142.8571428572
10,167,2017-04,1871928.5714285716
11,167,2017-05,2523185.714285714
12,167,2017-06,3665314.285714286
13,167,2017-07,1276035.7142857143
14,167,2017-08,425714.28571428574
15,167,2017-09,1748071.4285714286
16,167,2017-10,1048821.4285714286
17,167,2017-11,1076142.8571428573
18,167,2017-12,455000.0
19,167,2018-01,263928.5714285714
20,167,2018-02,1187642.857142857
21,167,2018-03,1213214.2857142857
22,167,2018-04,2070642.8571428573
23,167,2018-05,1147114.2857142857
24,167,2018-06,1072657.1428571427
25,167,2018-07,1272821.4285714286
26,167,2018-08,1310071.4285714286
27,167,2018-09,2471057.1428571427
28,167,2018-10,1554485.7142857143
29,167,2018-11,454714.2857142857
30,167,2018-12,788285.7142857143
31,167,2019-01,617142.8571428572
32,167,2019-02,142400.0
0,168,2016-06,106142.85714285714
1,168,2016-07,166857.14285714287
2,168,2016-08,40285.71428571428
3,168,2016-09,93142.85714285714
4,168,2016-10,173000.0
5,168,2016-11,59142.857142857145
6,168,2016-12,82285.71428571429
7,168,2017-01,28571.428571428572
8,168,2017-02,25000.0
9,168,2017-03,152571.42857142858
10,168,2017-04,85571.42857142857
11,168,2017-05,138857.14285714287
12,168,2017-06,179571.42857142858
13,168,2017-07,63571.42857142857
14,168,2017-08,37857.142857142855
15,168,2017-09,55428.57142857143
16,168,2017-10,74714.28571428571
17,168,2017-11,81785.71428571429
18,168,2017-12,26142.85714285714
19,168,2018-01,10000.0
20,168,2018-02,8142.857142857143
21,168,2018-03,6142.857142857144
22,168,2018-04,142428.57142857142
23,168,2018-05,328714.28571428574
24,168,2018-06,366285.71428571426
25,168,2018-07,282428.5714285714
26,168,2018-08,139857.14285714287
27,168,2018-09,373142.85714285716
28,168,2018-10,432857.14285714284
29,168,2018-11,367142.85714285716
30,168,2018-12,354571.4285714286
31,168,2019-01,350285.7142857143
32,168,2019-02,49857.142857142855
0,169,2016-06,1732714.2857142857
1,169,2016-07,1276142.857142857
2,169,2016-08,1153857.1428571427
3,169,2016-09,970000.0
4,169,2016-10,576142.857142857
5,169,2016-11,1220285.7142857143
6,169,2016-12,566285.7142857143
7,169,2017-01,497857.1428571429
8,169,2017-02,1075857.1428571427
9,169,2017-03,2558285.714285714
10,169,2017-04,1851000.0
11,169,2017-05,1542857.142857143
12,169,2017-06,2499500.0
13,169,2017-07,3869907.1428571427
14,169,2017-08,2101457.1428571427
15,169,2017-09,1745892.857142857
16,169,2017-10,1681071.4285714286
17,169,2017-11,2513892.857142857
18,169,2017-12,481650.00000000006
19,169,2018-01,1166071.4285714286
20,169,2018-02,607571.4285714285
21,169,2018-03,2945000.0
22,169,2018-04,2051892.857142857
23,169,2018-05,1932714.2857142857
24,169,2018-06,1509500.0
25,169,2018-07,2098478.5714285714
26,169,2018-08,1119800.0
27,169,2018-09,232857.14285714287
28,169,2018-10,1661785.714285714
29,169,2018-11,1330057.142857143
30,169,2018-12,583714.2857142858
31,169,2019-01,918971.4285714286
32,169,2019-02,740864.2857142858
0,170,2016-06,3528571.4285714286
1,170,2016-07,3064285.714285714
2,170,2016-08,4342857.142857143
3,170,2016-09,1928571.4285714286
4,170,2016-10,3892857.142857143
5,170,2016-11,882857.142857143
6,170,2016-12,1573571.4285714286
7,170,2017-01,717428.5714285715
8,170,2017-02,595714.2857142857
9,170,2017-03,1115285.7142857143
10,170,2017-04,1276714.2857142857
11,170,2017-05,818428.5714285714
12,170,2017-06,596714.2857142857
13,170,2017-07,586428.5714285715
14,170,2017-08,553714.2857142857
15,170,2017-09,360714.2857142857
16,170,2017-10,735285.7142857143
17,170,2017-11,913571.4285714286
18,170,2017-12,971142.8571428572
19,170,2018-01,516714.2857142857
20,170,2018-02,404142.85714285716
21,170,2018-03,771285.7142857143
22,170,2018-04,429428.5714285714
23,170,2018-05,666142.8571428572
24,170,2018-06,1346571.4285714286
25,170,2018-07,1297857.142857143
26,170,2018-08,605142.8571428572
27,170,2018-09,764285.7142857142
28,170,2018-10,421857.14285714284
29,170,2018-11,471285.71428571426
30,170,2018-12,840571.4285714285
31,170,2019-01,515000.0
32,170,2019-02,472142.85714285716
0,171,2016-06,386142.85714285716
1,171,2016-07,220428.57142857142
2,171,2016-08,237142.85714285716
3,171,2016-09,499428.5714285714
4,171,2016-10,210857.14285714287
5,171,2016-11,294000.0
6,171,2016-12,438000.0
7,171,2017-01,120714.28571428571
8,171,2017-02,110857.14285714284
9,171,2017-03,231285.7142857143
10,171,2017-04,129142.85714285714
11,171,2017-05,309571.4285714286
12,171,2017-06,127142.85714285714
13,171,2017-07,127857.14285714287
14,171,2017-08,97571.42857142858
15,171,2017-09,395428.5714285715
16,171,2017-10,146000.0
17,171,2017-11,241142.85714285713
18,171,2017-12,317571.4285714286
19,171,2018-01,146857.14285714287
20,171,2018-02,257428.57142857145
21,171,2018-03,233714.2857142857
22,171,2018-04,161000.0
23,171,2018-05,204714.2857142857
24,171,2018-06,199857.14285714284
25,171,2018-07,92571.42857142858
26,171,2018-08,62571.428571428565
27,171,2018-09,336571.4285714286
28,171,2018-10,406142.85714285716
29,171,2018-11,249571.42857142858
30,171,2018-12,173142.85714285713
31,171,2019-01,200000.0
32,171,2019-02,113142.85714285713
0,172,2016-06,1960857.142857143
1,172,2016-07,1020000.0
2,172,2016-08,880857.1428571428
3,172,2016-09,1187428.5714285714
4,172,2016-10,1177857.142857143
5,172,2016-11,638142.8571428572
6,172,2016-12,1177000.0
7,172,2017-01,1071714.2857142857
8,172,2017-02,1256714.2857142857
9,172,2017-03,1317428.5714285714
10,172,2017-04,1147571.4285714286
11,172,2017-05,1989857.142857143
12,172,2017-06,890571.4285714285
13,172,2017-07,1850586.857142857
14,172,2017-08,1123571.4285714284
15,172,2017-09,1399857.1428571427
16,172,2017-10,1519571.4285714286
17,172,2017-11,928428.5714285715
18,172,2017-12,1364142.857142857
19,172,2018-01,803857.1428571428
20,172,2018-02,712000.0
21,172,2018-03,2398428.5714285714
22,172,2018-04,1135714.2857142857
23,172,2018-05,1555297.142857143
24,172,2018-06,978571.4285714286
25,172,2018-07,1087142.857142857
26,172,2018-08,1124867.142857143
27,172,2018-09,1091285.7142857143
28,172,2018-10,2446142.8571428573
29,172,2018-11,1441000.0
30,172,2018-12,727571.4285714285
31,172,2019-01,933428.5714285715
32,172,2019-02,1059857.1428571427
0,173,2016-06,474142.85714285716
1,173,2016-07,408000.0
2,173,2016-08,542571.4285714286
3,173,2016-09,242714.2857142857
4,173,2016-10,1066714.285714286
5,173,2016-11,159857.14285714284
6,173,2016-12,530428.5714285715
7,173,2017-01,151857.14285714284
8,173,2017-02,36428.57142857143
9,173,2017-03,282428.5714285714
10,173,2017-04,1374714.2857142857
11,173,2017-05,1444000.0
12,173,2017-06,3177285.7142857146
13,173,2017-07,1803714.2857142857
14,173,2017-08,818285.7142857143
15,173,2017-09,1371142.8571428573
16,173,2017-10,1994428.5714285714
17,173,2017-11,1259285.7142857143
18,173,2017-12,1748428.5714285714
19,173,2018-01,1423428.5714285714
20,173,2018-02,1938857.1428571427
21,173,2018-03,944142.8571428572
22,173,2018-04,826857.1428571428
23,173,2018-05,1025571.4285714285
24,173,2018-06,530571.4285714286
25,173,2018-07,175714.2857142857
26,173,2018-08,1041857.1428571428
27,173,2018-09,900428.5714285715
28,173,2018-10,837857.1428571428
29,173,2018-11,790000.0
30,173,2018-12,994142.8571428572
31,173,2019-01,1507428.5714285714
32,173,2019-02,1282714.2857142857
0,174,2016-06,316385.7142857143
1,174,2016-07,383885.7142857143
2,174,2016-08,426900.0
3,174,2016-09,343600.0
4,174,2016-10,321442.85714285716
5,174,2016-11,312728.5714285714
6,174,2016-12,461457.14285714284
7,174,2017-01,140700.0
8,174,2017-02,300457.14285714284
9,174,2017-03,211700.0
10,174,2017-04,313714.28571428574
11,174,2017-05,208571.42857142858
12,174,2017-06,254642.85714285713
13,174,2017-07,334357.14285714284
14,174,2017-08,322085.7142857143
15,174,2017-09,304357.14285714284
16,174,2017-10,277942.85714285716
17,174,2017-11,224700.0
18,174,2017-12,269057.14285714284
19,174,2018-01,178057.14285714287
20,174,2018-02,208214.2857142857
21,174,2018-03,280800.0
22,174,2018-04,221571.42857142858
23,174,2018-05,193200.0
24,174,2018-06,224857.14285714284
25,174,2018-07,195142.85714285713
26,174,2018-08,179785.7142857143
27,174,2018-09,205557.14285714287
28,174,2018-10,182142.85714285713
29,174,2018-11,221000.0
30,174,2018-12,53985.71428571429
31,174,2019-01,61828.57142857143
32,174,2019-02,82842.85714285714
0,175,2016-06,42714.28571428572
1,175,2016-07,65071.42857142857
2,175,2016-08,36785.71428571429
3,175,2016-09,44214.28571428571
4,175,2016-10,70214.28571428571
5,175,2016-11,100857.14285714286
6,175,2016-12,85742.85714285714
7,175,2017-01,54928.57142857143
8,175,2017-02,103571.42857142858
9,175,2017-03,77571.42857142858
10,175,2017-04,55842.857142857145
11,175,2017-05,74358.57142857143
12,175,2017-06,184358.57142857142
13,175,2017-07,229357.14285714287
14,175,2017-08,111071.42857142858
15,175,2017-09,147642.85714285713
16,175,2017-10,126642.85714285714
17,175,2017-11,333000.0
18,175,2017-12,287357.14285714284
19,175,2018-01,209785.7142857143
20,175,2018-02,103642.85714285714
21,175,2018-03,146114.2857142857
22,175,2018-04,193857.14285714287
23,175,2018-05,261714.2857142857
24,175,2018-06,254785.7142857143
25,175,2018-07,345214.28571428574
26,175,2018-08,203714.2857142857
27,175,2018-09,191142.85714285716
28,175,2018-10,291785.7142857143
29,175,2018-11,325785.7142857143
30,175,2018-12,356571.4285714286
31,175,2019-01,243285.71428571432
32,175,2019-02,148285.7142857143
0,176,2016-06,161428.57142857142
1,176,2016-07,128000.0
2,176,2016-08,112142.85714285714
3,176,2016-09,143285.7142857143
4,176,2016-10,156142.85714285713
5,176,2016-11,118571.42857142858
6,176,2016-12,192571.42857142858
7,176,2017-01,122142.85714285714
8,176,2017-02,61428.57142857143
9,176,2017-03,130857.14285714286
10,176,2017-04,135000.0
11,176,2017-05,114285.71428571429
12,176,2017-06,84285.71428571429
13,176,2017-07,177142.85714285713
14,176,2017-08,145285.7142857143
15,176,2017-09,171857.14285714287
16,176,2017-10,98285.71428571429
17,176,2017-11,158157.14285714284
18,176,2017-12,178000.0
19,176,2018-01,232285.7142857143
20,176,2018-02,267857.14285714284
21,176,2018-03,228142.85714285716
22,176,2018-04,205000.0
23,176,2018-05,187857.14285714287
24,176,2018-06,248714.2857142857
25,176,2018-07,260000.0
26,176,2018-08,229714.2857142857
27,176,2018-09,202142.85714285713
28,176,2018-10,266857.14285714284
29,176,2018-11,252857.14285714284
30,176,2018-12,187857.14285714284
31,176,2019-01,221428.57142857142
32,176,2019-02,138985.7142857143
0,177,2016-06,422142.85714285716
1,177,2016-07,588714.2857142857
2,177,2016-08,480714.28571428574
3,177,2016-09,379285.7142857143
4,177,2016-10,479142.85714285716
5,177,2016-11,401714.28571428574
6,177,2016-12,478142.85714285716
7,177,2017-01,410428.5714285714
8,177,2017-02,434000.0
9,177,2017-03,279714.28571428574
10,177,2017-04,406571.4285714286
11,177,2017-05,376142.85714285716
12,177,2017-06,356857.14285714284
13,177,2017-07,398571.4285714286
14,177,2017-08,414428.5714285714
15,177,2017-09,402571.4285714286
16,177,2017-10,395285.7142857143
17,177,2017-11,440142.85714285716
18,177,2017-12,398142.85714285716
19,177,2018-01,320000.0
20,177,2018-02,389142.85714285716
21,177,2018-03,422285.7142857143
22,177,2018-04,313571.4285714286
23,177,2018-05,343142.85714285716
24,177,2018-06,365857.1428571429
25,177,2018-07,404571.4285714286
26,177,2018-08,296571.4285714286
27,177,2018-09,364428.5714285714
28,177,2018-10,279571.4285714286
29,177,2018-11,425714.28571428574
30,177,2018-12,373285.7142857143
31,177,2019-01,364571.4285714286
32,177,2019-02,311714.28571428574
0,178,2017-04,1289071.4285714286
1,178,2017-05,2601571.4285714286
2,178,2017-06,2405928.5714285714
